molid,ABL1,ABL1_E255K,ABL1_H396P,ABL1_M351T,ABL1_Q252H,ABL1_T315I,ABL1_Y253F,AKT1,AKT2,AKT3,ALK,AMPKA1_A1B1G1,AMPKA2_A2B1G1,ARG,ARK5,Aurora.A,Aurora.B,Aurora.C,AXL,BLK,BMX,BRAF,BRAF_V599E,BRK,BRSK1,BRSK2,BTK,CAMK1D,CAMK2A,CAMK2D,CAMK4,CDK1_cyclinB,CDK2_cyclinA,CDK2_cyclinE,CDK3_cyclinE,CDK4_cyclinD,CDK5_p35,CDK6_cyclinD3,CHEK1,CHEK2,CK1a,CK1.g1,CK1.g2,CK1.g3,CK2,CLK2,CLK3,CRAF,CSK,DAPK1,DCAMKL2,DDR2,DYRK1A,DYRK1B,DYRK2,EGFR,EGFR_L858R,EGFR_L861Q,EGFR_T790M,EGFR_T790M.L858R,EPHA2,EPHA3,EPHA4,EPHB2,EPHB3,EPHB4,ERBB2,ERBB4,FER,FES,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FLT3_D835Y,FLT4,FMS,FYN,GRK6,GRK7,GSK3A,GSK3B,HCK,HIPK1,HIPK4,IGF1R,IKKA,IKKB,IKKE,INSR,IRAK4,IRR,ITK,JAK1,JAK2,JAK3,JNK2,KDR,KIT,KIT_D816V,KIT_T6701,KIT_V560G,LCK,LOK,LRRK2,LRRK2_G2019S,LTK,LYNA,LYNB,MAP4K2,MAP4K4,MAPK1,MAPK3,MAPKAPK2,MAPKAPK3,MARK1,MARK3,MARK4,MEK1,MELK,MER,MET,MINK,MKNK1,MNK2,MRCKA,MRCKB,MSK1,MSK2,MSSK1,MST1,MST2,MST4,MUSK,NEK1,NEK2,NEK6,NEK7,NEK9,P38alpha,P38beta,P38delta,P38gamma,p70s6K1,PAK1,PAK2,PAK3,PAK5,PAK6,PAR.1Balpha,PASK,PDGFRA,PDGFRA_D842V,PDGFRA_T674I,PDGFRA_V561D,PDGFRB,PDK1,PHKG1,PHKG2,PI3K.alpha,PI3K.delta,PI4K.beta,PIM1,PIM2,PIM3,PKA,PKC.alpha,PKC.beta1,PKC.beta2,PKC.eta,PKC.gamma,PKC.iota,PKC.theta,PLK1,PRAK,PRKD1,PRKD2,PRKD3,PRKG1,PRKG2,PRKX,PTK5,PYK2,RET,RET_V804L,RET_Y791F,ROCK1,ROCK2,RON,ROS,RSK1,RSK2,RSK3,RSK4,SGK1,SGK2,SGK3,SNF1LK2_QIK,SNF1LK_SIK,SPHK1,SPHK2,SRC,SRMS,SRPK1,SYK,TBK1,TEC,TIE2,TNK1,TNK2,TRKA,TRKB,TRKC,TSSK1,TSSK2,TTK,TXK,TYK2,TYRO3,YES,ZAP70
5482344,341,341,341,341,341,249,341,,,,229,229,,341,229,182,121,182,229,341,347,,,347,148,148,341,229,229,229,229,121,110,110,111,121,111,111,229,229,197,229,198,197,197,198,121,,341,229,,117,198,198,198,346,346,346,229,229,347,341,347,347,341,347,342,322,197,197,341,,,341,341,341,183,183,341,121,341,,,123,123,347,198,198,197,121,246,,197,,229,,,121,121,197,341,149,341,182,183,341,148,229,,302,347,347,121,,,,,216,229,229,229,121,197,,,,,,,,,,,116,116,,,,,,,148,216,,,,,,,,229,,229,,,249,,341,,,229,229,,,,229,,,,121,,,,,,,196,,197,142,197,197,,,341,197,341,,341,,229,,197,229,229,229,229,,,,,294,,,243,341,,197,,341,341,229,229,,,58,229,229,229,341,121,,341,
56603966,344,344,344,344,344,227,344,,,,185,185,,344,185,331,337,331,185,344,345,,,345,156,156,344,185,185,185,185,337,346,346,347,337,347,347,185,185,256,185,255,256,256,255,337,,344,185,,311,255,255,255,325,325,325,185,185,345,344,345,345,344,345,271,298,256,256,344,,,344,344,344,330,330,344,337,344,,,349,349,345,255,255,256,337,283,,256,,185,,,337,337,256,344,347,344,331,330,344,156,185,,272,345,345,337,,,,,143,185,185,185,337,256,,,,,,,,,,,253,253,,,,,,,156,143,,,,,,,,185,,185,,,257,,344,,,185,185,,,,185,,,,337,,,,,,,206,,256,294,256,256,,,344,256,344,,344,,185,,256,185,185,185,185,,,,,282,,,329,344,,256,,344,344,185,185,,,316,185,185,185,344,337,,344,
56603973,180,180,180,180,180,67,180,,,,174,174,,180,174,257,280,257,174,180,258,,,258,41,41,180,174,174,174,174,280,324,324,325,280,325,325,174,174,246,174,245,246,246,245,280,,180,174,,179,245,245,245,91,91,91,174,174,258,180,258,258,180,258,50,123,246,246,180,,,180,180,180,258,258,180,280,180,,,231,231,258,245,245,246,280,233,,246,,174,,,280,280,246,180,313,180,257,258,180,41,174,,256,258,258,280,,,,,232,174,174,174,280,246,,,,,,,,,,,83,83,,,,,,,41,232,,,,,,,,174,,174,,,79,,180,,,174,174,,,,174,,,,280,,,,,,,68,,246,279,246,246,,,180,246,180,,180,,174,,246,174,174,174,174,,,,,262,,,248,180,,246,,180,180,174,174,,,247,174,174,174,180,280,,180,
56603975,198,198,198,198,198,149,198,,,,82,82,,198,82,155,264,155,82,198,278,,,278,72,72,198,82,82,82,82,264,274,274,275,264,275,275,82,82,146,82,147,146,146,147,264,,198,82,,221,147,147,147,29,29,29,82,82,278,198,278,278,198,278,15,42,146,146,198,,,198,198,198,154,154,198,264,198,,,61,61,278,147,147,146,264,211,,146,,82,,,264,264,146,198,223,198,155,154,198,72,82,,142,278,278,264,,,,,176,82,82,82,264,146,,,,,,,,,,,139,139,,,,,,,72,176,,,,,,,,82,,82,,,141,,198,,,82,82,,,,82,,,,264,,,,,,,108,,146,201,146,146,,,198,146,198,,198,,82,,146,82,82,82,82,,,,,227,,,165,198,,146,,198,198,82,82,,,174,82,82,82,198,264,,198,
56603980,67,67,67,67,67,13,67,,,,65,65,,67,65,273,276,273,65,67,120,,,120,235,235,67,65,65,65,65,276,264,264,265,276,265,265,65,65,120,65,121,120,120,121,276,,67,65,,122,121,121,121,112,112,112,65,65,120,67,120,120,67,120,108,152,120,120,67,,,67,67,67,272,272,67,276,67,,,259,259,120,121,121,120,276,133,,120,,65,,,276,276,120,67,299,67,273,272,67,235,65,,119,120,120,276,,,,,57,65,65,65,276,120,,,,,,,,,,,258,258,,,,,,,235,57,,,,,,,,65,,65,,,126,,67,,,65,65,,,,65,,,,276,,,,,,,103,,120,174,120,120,,,67,120,67,,67,,65,,120,65,65,65,65,,,,,166,,,114,67,,120,,67,67,65,65,,,167,65,65,65,67,276,,67,
56603987,128,128,128,128,128,216,128,,,,87,87,,128,87,106,65,106,87,128,204,,,204,99,99,128,87,87,87,87,65,129,129,128,65,128,128,87,87,115,87,114,115,115,114,65,,128,87,,137,114,114,114,194,194,194,87,87,204,128,204,204,128,204,162,184,115,115,128,,,128,128,128,107,107,128,65,128,,,118,118,204,114,114,115,65,89,,115,,87,,,65,65,115,128,159,128,106,107,128,99,87,,150,204,204,65,,,,,35,87,87,87,65,115,,,,,,,,,,,183,183,,,,,,,99,35,,,,,,,,87,,87,,,189,,128,,,87,87,,,,87,,,,65,,,,,,,121,,115,140,115,115,,,128,115,128,,128,,87,,115,87,87,87,87,,,,,283,,,192,128,,115,,128,128,87,87,,,191,87,87,87,128,65,,128,
56603995,349,349,349,349,349,297,349,,,,183,183,,349,183,327,336,327,183,349,343,,,343,118,118,349,183,183,183,183,336,344,344,345,336,345,345,183,183,254,183,253,254,254,253,336,,349,183,,307,253,253,253,339,339,339,183,183,343,349,343,343,349,343,301,295,254,254,349,,,349,349,349,326,326,349,336,349,,,347,347,343,253,253,254,336,281,,254,,183,,,336,336,254,349,346,349,327,326,349,118,183,,268,343,343,336,,,,,79,183,183,183,336,254,,,,,,,,,,,211,211,,,,,,,118,79,,,,,,,,183,,183,,,217,,349,,,183,183,,,,183,,,,336,,,,,,,162,,254,291,254,254,,,349,254,349,,349,,183,,254,183,183,183,183,,,,,279,,,325,349,,254,,349,349,183,183,,,314,183,183,183,349,336,,349,
56603997,145,145,145,145,145,108,145,,,,92,92,,145,92,200,146,200,92,145,226,,,226,202,202,145,92,92,92,92,146,251,251,250,146,250,250,92,92,158,92,159,158,158,159,146,,145,92,,219,159,159,159,214,214,214,92,92,226,145,226,226,145,226,290,199,158,158,145,,,145,145,145,199,199,145,146,145,,,242,242,226,159,159,158,146,61,,158,,92,,,146,146,158,145,282,145,200,199,145,202,92,,160,226,226,146,,,,,8,92,92,92,146,158,,,,,,,,,,,281,281,,,,,,,202,8,,,,,,,,92,,92,,,232,,145,,,92,92,,,,92,,,,146,,,,,,,129,,158,154,158,158,,,145,158,145,,145,,92,,158,92,92,92,92,,,,,268,,,216,145,,158,,145,145,92,92,,,225,92,92,92,145,146,,145,
56604000,177,177,177,177,177,132,177,,,,110,110,,177,110,130,81,130,110,177,254,,,254,100,100,177,110,110,110,110,81,161,161,160,81,160,160,110,110,141,110,140,141,141,140,81,,177,110,,139,140,140,140,246,246,246,110,110,254,177,254,254,177,254,264,235,141,141,177,,,177,177,177,131,131,177,81,177,,,148,148,254,140,140,141,81,50,,141,,110,,,81,81,141,177,195,177,130,131,177,100,110,,190,254,254,81,,,,,36,110,110,110,81,141,,,,,,,,,,,185,185,,,,,,,100,36,,,,,,,,110,,110,,,191,,177,,,110,110,,,,110,,,,81,,,,,,,132,,141,167,141,141,,,177,141,177,,177,,110,,141,110,110,110,110,,,,,284,,,246,177,,141,,177,177,110,110,,,281,110,110,110,177,81,,177,
56604005,347,347,347,347,347,341,347,,,,248,248,,347,248,309,329,309,248,347,331,,,331,108,108,347,248,248,248,248,329,336,336,335,329,335,335,248,248,314,248,313,314,314,313,329,,347,248,,309,313,313,313,341,341,341,248,248,331,347,331,331,347,331,303,337,314,314,347,,,347,347,347,310,310,347,329,347,,,344,344,331,313,313,314,329,247,,314,,248,,,329,329,314,347,335,347,309,310,347,108,248,,314,331,331,329,,,,,287,248,248,248,329,314,,,,,,,,,,,195,195,,,,,,,108,287,,,,,,,,248,,248,,,203,,347,,,248,248,,,,248,,,,329,,,,,,,146,,314,336,314,314,,,347,314,347,,347,,248,,314,248,248,248,248,,,,,235,,,317,347,,314,,347,347,248,248,,,285,248,248,248,347,329,,347,
56604006,124,124,124,124,124,174,124,,,,83,83,,124,83,45,130,45,83,124,135,,,135,32,32,124,83,83,83,83,130,190,190,191,130,191,191,83,83,148,83,149,148,148,149,130,,124,83,,204,149,149,149,95,95,95,83,83,135,124,135,135,124,135,52,129,148,148,124,,,124,124,124,44,44,124,130,124,,,218,218,135,149,149,148,130,328,,148,,83,,,130,130,148,124,67,124,45,44,124,32,83,,144,135,135,130,,,,,323,83,83,83,130,148,,,,,,,,,,,65,65,,,,,,,32,323,,,,,,,,83,,83,,,63,,124,,,83,83,,,,83,,,,130,,,,,,,58,,148,204,148,148,,,124,148,124,,124,,83,,148,83,83,83,83,,,,,75,,,43,124,,148,,124,124,83,83,,,107,83,83,83,124,130,,124,
56604013,348,348,348,348,348,267,348,,,,178,178,,348,178,325,335,325,178,348,341,,,341,184,184,348,178,178,178,178,335,342,342,341,335,341,341,178,178,250,178,249,250,250,249,335,,348,178,,277,249,249,249,335,335,335,178,178,341,348,341,341,348,341,296,286,250,250,348,,,348,348,348,324,324,348,335,348,,,345,345,341,249,249,250,335,277,,250,,178,,,335,335,250,348,344,348,325,324,348,184,178,,262,341,341,335,,,,,78,178,178,178,335,250,,,,,,,,,,,275,275,,,,,,,184,78,,,,,,,,178,,178,,,279,,348,,,178,178,,,,178,,,,335,,,,,,,223,,250,285,250,250,,,348,250,348,,348,,178,,250,178,178,178,178,,,,,276,,,323,348,,250,,348,348,178,178,,,307,178,178,178,348,335,,348,
56604020,172,172,172,172,172,171,172,,,,35,35,,172,35,51,184,51,35,172,121,,,121,63,63,172,35,35,35,35,184,108,108,109,184,109,109,35,35,70,35,71,70,70,71,184,,172,35,,246,71,71,71,161,161,161,35,35,121,172,121,121,172,121,99,106,70,70,172,,,172,172,172,50,50,172,184,172,,,292,292,121,71,71,70,184,160,,70,,35,,,184,184,70,172,76,172,51,50,172,63,35,,70,121,121,184,,,,,305,35,35,35,184,70,,,,,,,,,,,114,114,,,,,,,63,305,,,,,,,,35,,35,,,123,,172,,,35,35,,,,35,,,,184,,,,,,,59,,70,102,70,70,,,172,70,172,,172,,35,,70,35,35,35,35,,,,,68,,,47,172,,70,,172,172,35,35,,,57,35,35,35,172,184,,172,
56604024,46,46,46,46,46,64,46,,,,67,67,,46,67,172,111,172,67,46,88,,,88,82,82,46,67,67,67,67,111,207,207,206,111,206,206,67,67,124,67,125,124,124,125,111,,46,67,,86,125,125,125,76,76,76,67,67,88,46,88,88,46,88,277,107,124,124,46,,,46,46,46,173,173,46,111,46,,,192,192,88,125,125,124,111,67,,124,,67,,,111,111,124,46,246,46,172,173,46,82,67,,85,88,88,111,,,,,17,67,67,67,111,124,,,,,,,,,,,155,155,,,,,,,82,17,,,,,,,,67,,67,,,88,,46,,,67,67,,,,67,,,,111,,,,,,,105,,124,175,124,124,,,46,124,46,,46,,67,,124,67,67,67,67,,,,,85,,,84,46,,124,,46,46,67,67,,,329,67,67,67,46,111,,46,
56604030,298,298,298,298,298,56,298,,,,144,144,,298,144,294,260,294,144,298,185,,,185,101,101,298,144,144,144,144,260,126,126,127,260,127,127,144,144,208,144,207,208,208,207,260,,298,144,,15,207,207,207,241,241,241,144,144,185,298,185,185,298,185,163,265,208,208,298,,,298,298,298,295,295,298,260,298,,,233,233,185,207,207,208,260,154,,208,,144,,,260,260,208,298,173,298,294,295,298,101,144,,232,185,185,260,,,,,284,144,144,144,260,208,,,,,,,,,,,134,134,,,,,,,101,284,,,,,,,,144,,144,,,193,,298,,,144,144,,,,144,,,,260,,,,,,,134,,208,247,208,208,,,298,208,298,,298,,144,,208,144,144,144,144,,,,,105,,,314,298,,208,,298,298,144,144,,,67,144,144,144,298,260,,298,
56604034,329,329,329,329,329,290,329,,,,236,236,,329,236,307,309,307,236,329,243,,,243,57,57,329,236,236,236,236,309,345,345,344,309,344,344,236,236,300,236,299,300,300,299,309,,329,236,,247,299,299,299,277,277,277,236,236,243,329,243,243,329,243,204,303,300,300,329,,,329,329,329,308,308,329,309,329,,,333,333,243,299,299,300,309,239,,300,,236,,,309,309,300,329,340,329,307,308,329,57,236,,308,243,243,309,,,,,304,236,236,236,309,300,,,,,,,,,,,115,115,,,,,,,57,304,,,,,,,,236,,236,,,111,,329,,,236,236,,,,236,,,,309,,,,,,,88,,300,327,300,300,,,329,300,329,,329,,236,,300,236,236,236,236,,,,,148,,,311,329,,300,,329,329,236,236,,,332,236,236,236,329,309,,329,
56604044,207,207,207,207,207,291,207,,,,19,19,,207,19,61,143,61,19,207,99,,,99,81,81,207,19,19,19,19,143,168,168,169,143,169,169,19,19,38,19,39,38,38,39,143,,207,19,,268,39,39,39,211,211,211,19,19,99,207,99,99,207,99,141,58,38,38,207,,,207,207,207,60,60,207,143,207,,,236,236,99,39,39,38,143,320,,38,,19,,,143,143,38,207,91,207,61,60,207,81,19,,38,99,99,143,,,,,311,19,19,19,143,38,,,,,,,,,,,153,153,,,,,,,81,311,,,,,,,,19,,19,,,159,,207,,,19,19,,,,19,,,,143,,,,,,,39,,38,57,38,38,,,207,38,207,,207,,19,,38,19,19,19,19,,,,,56,,,53,207,,38,,207,207,19,19,,,94,19,19,19,207,143,,207,
56604049,316,316,316,316,316,204,316,,,,78,78,,316,78,234,185,234,78,316,342,,,342,49,49,316,78,78,78,78,185,295,295,294,185,294,294,78,78,140,78,141,140,140,141,185,,316,78,,129,141,141,141,133,133,133,78,78,342,316,342,342,316,342,82,169,140,140,316,,,316,316,316,233,233,316,185,316,,,269,269,342,141,141,140,185,186,,140,,78,,,185,185,140,316,318,316,234,233,316,49,78,,134,342,342,185,,,,,154,78,78,78,185,140,,,,,,,,,,,99,99,,,,,,,49,154,,,,,,,,78,,78,,,95,,316,,,78,78,,,,78,,,,185,,,,,,,80,,140,195,140,140,,,316,140,316,,316,,78,,140,78,78,78,78,,,,,330,,,315,316,,140,,316,316,78,78,,,216,78,78,78,316,185,,316,
56657596,139,139,139,139,139,310,139,,,,328,328,,139,328,195,277,195,328,139,218,,,218,294,294,139,328,328,328,328,277,339,339,340,277,340,340,328,328,319,328,320,319,319,320,277,,139,328,,216,320,320,320,151,151,151,328,328,218,139,218,218,139,218,94,198,319,319,139,,,139,139,139,196,196,139,277,139,,,340,340,218,320,320,319,277,57,,319,,328,,,277,277,319,139,265,139,195,196,139,294,328,,215,218,218,277,,,,,111,328,328,328,277,319,,,,,,,,,,,341,341,,,,,,,294,111,,,,,,,,328,,328,,,222,,139,,,328,328,,,,328,,,,277,,,,,,,320,,319,148,319,319,,,139,319,139,,139,,328,,319,328,328,328,328,,,,,299,,,207,139,,319,,139,139,328,328,,,318,328,328,328,139,277,,139,
56667992,131,131,131,131,131,32,131,,,,345,345,,131,345,244,194,244,345,131,85,,,85,324,324,131,345,345,345,345,194,78,78,79,194,79,79,345,345,249,345,250,249,249,250,194,,131,345,,208,250,250,250,196,196,196,345,345,85,131,85,85,131,85,218,242,249,249,131,,,131,131,131,243,243,131,194,131,,,91,91,85,250,250,249,194,25,,249,,345,,,194,194,249,131,116,131,244,243,131,324,345,,207,85,85,194,,,,,197,345,345,345,194,249,,,,,,,,,,,78,78,,,,,,,324,197,,,,,,,,345,,345,,,218,,131,,,345,345,,,,345,,,,194,,,,,,,340,,249,223,249,249,,,131,249,131,,131,,345,,249,345,345,345,345,,,,,46,,,196,131,,249,,131,131,345,345,,,39,345,345,345,131,194,,131,
56667993,64,64,64,64,64,145,64,,,,317,317,,64,317,300,282,300,317,64,116,,,116,339,339,64,317,317,317,317,282,320,320,321,282,321,321,317,317,323,317,324,323,323,324,282,,64,317,,116,324,324,324,106,106,106,317,317,116,64,116,116,64,116,294,146,323,323,64,,,64,64,64,299,299,64,282,64,,,339,339,116,324,324,323,282,34,,323,,317,,,282,282,323,64,323,64,300,299,64,339,317,,115,116,116,282,,,,,44,317,317,317,282,323,,,,,,,,,,,308,308,,,,,,,339,44,,,,,,,,317,,317,,,120,,64,,,317,317,,,,317,,,,282,,,,,,,333,,323,145,323,323,,,64,323,64,,64,,317,,323,317,317,317,317,,,,,315,,,108,64,,323,,64,64,317,317,,,244,317,317,317,64,282,,64,
56681565,142,142,142,142,142,97,142,,,,292,292,,142,292,326,315,326,292,142,222,,,222,307,307,142,292,292,292,292,315,72,72,73,315,73,73,292,292,328,292,329,328,328,329,315,,142,292,,220,329,329,329,210,210,210,292,292,222,142,222,222,142,222,226,254,328,328,142,,,142,142,142,327,327,142,315,142,,,213,213,222,329,329,328,315,20,,328,,292,,,315,315,328,142,107,142,326,327,142,307,292,,219,222,222,315,,,,,160,292,292,292,315,328,,,,,,,,,,,72,72,,,,,,,307,160,,,,,,,,292,,292,,,226,,142,,,292,292,,,,292,,,,315,,,,,,,317,,328,199,328,328,,,142,328,142,,142,,292,,328,292,292,292,292,,,,,176,,,210,142,,328,,142,142,292,292,,,36,292,292,292,142,315,,142,
57390087,29,29,29,29,29,226,29,,,,217,217,,29,217,268,223,268,217,29,58,,,58,264,264,29,217,217,217,217,223,86,86,87,223,87,87,217,217,282,217,281,282,282,281,223,,29,217,,56,281,281,281,23,23,23,217,217,58,29,58,58,29,58,12,33,282,282,29,,,29,29,29,267,267,29,223,29,,,115,115,58,281,281,282,223,170,,282,,217,,,223,223,282,29,128,29,268,267,29,264,217,,57,58,58,223,,,,,186,217,217,217,223,282,,,,,,,,,,,86,86,,,,,,,264,186,,,,,,,,217,,217,,,58,,29,,,217,217,,,,217,,,,223,,,,,,,259,,282,229,282,282,,,29,282,29,,29,,217,,282,217,217,217,217,,,,,244,,,56,29,,282,,29,29,217,217,,,43,217,217,217,29,223,,29,
57391091,107,107,107,107,107,302,107,,,,126,126,,107,126,124,76,124,126,107,174,,,174,190,190,107,126,126,126,126,76,151,151,150,76,150,150,126,126,133,126,132,133,133,132,76,,107,126,,125,132,132,132,97,97,97,126,126,174,107,174,174,107,174,53,132,133,133,107,,,107,107,107,125,125,107,76,107,,,138,138,174,132,132,133,76,291,,133,,126,,,76,76,133,107,186,107,124,125,107,190,126,,185,174,174,76,,,,,192,126,126,126,76,133,,,,,,,,,,,240,240,,,,,,,190,192,,,,,,,,126,,126,,,190,,107,,,126,126,,,,126,,,,76,,,,,,,165,,133,158,133,133,,,107,133,107,,107,,126,,133,126,126,126,126,,,,,205,,,164,107,,133,,107,107,126,126,,,146,126,126,126,107,76,,107,
57391092,234,234,234,234,234,70,234,,,,123,123,,234,123,246,195,246,123,234,308,,,308,119,119,234,123,123,123,123,195,146,146,147,195,147,147,123,123,184,123,185,184,184,185,195,,234,123,,19,185,185,185,127,127,127,123,123,308,234,308,308,234,308,76,174,184,184,234,,,234,234,234,245,245,234,195,234,,,287,287,308,185,185,184,195,212,,184,,123,,,195,195,184,234,197,234,246,245,234,119,123,,206,308,308,195,,,,,92,123,123,123,195,184,,,,,,,,,,,156,156,,,,,,,119,92,,,,,,,,123,,123,,,219,,234,,,123,123,,,,123,,,,195,,,,,,,164,,184,234,184,184,,,234,184,234,,234,,123,,184,123,123,123,123,,,,,231,,,288,234,,184,,234,234,123,123,,,79,123,123,123,234,195,,234,
57391093,38,38,38,38,38,228,38,,,,293,293,,38,293,151,227,151,293,38,74,,,74,124,124,38,293,293,293,293,227,290,290,291,227,291,291,293,293,287,293,288,287,287,288,227,,38,293,,57,288,288,288,11,11,11,293,293,74,38,74,74,38,74,5,15,287,287,38,,,38,38,38,150,150,38,227,38,,,317,317,74,288,288,287,227,284,,287,,293,,,227,227,287,38,217,38,151,150,38,124,293,,73,74,74,227,,,,,185,293,293,293,227,287,,,,,,,,,,,221,221,,,,,,,124,185,,,,,,,,293,,293,,,74,,38,,,293,293,,,,293,,,,227,,,,,,,166,,287,253,287,287,,,38,287,38,,38,,293,,287,293,293,293,293,,,,,233,,,70,38,,287,,38,38,293,293,,,187,293,293,293,38,227,,38,
57391094,28,28,28,28,28,165,28,,,,260,260,,28,260,53,244,53,260,28,56,,,56,172,172,28,260,260,260,260,244,218,218,219,244,219,219,260,260,301,260,302,301,301,302,244,,28,260,,54,302,302,302,1,1,1,260,260,56,28,56,56,28,56,0,0,301,301,28,,,28,28,28,52,52,28,244,28,,,227,227,56,302,302,301,244,300,,301,,260,,,244,244,301,28,79,28,53,52,28,172,260,,55,56,56,244,,,,,241,260,260,260,244,301,,,,,,,,,,,216,216,,,,,,,172,241,,,,,,,,260,,260,,,56,,28,,,260,260,,,,260,,,,244,,,,,,,230,,301,274,301,301,,,28,301,28,,28,,260,,301,260,260,260,260,,,,,221,,,49,28,,301,,28,28,260,260,,,125,260,260,260,28,244,,28,
57391095,68,68,68,68,68,206,68,,,,199,199,,68,199,77,241,77,199,68,122,,,122,211,211,68,199,199,199,199,241,164,164,165,241,165,165,199,199,266,199,265,266,266,265,241,,68,199,,124,265,265,265,7,7,7,199,199,122,68,122,122,68,122,3,9,266,266,68,,,68,68,68,76,76,68,241,68,,,161,161,122,265,265,266,241,263,,266,,199,,,241,241,266,68,115,68,77,76,68,211,199,,121,122,122,241,,,,,196,199,199,199,241,266,,,,,,,,,,,174,174,,,,,,,211,196,,,,,,,,199,,199,,,128,,68,,,199,199,,,,199,,,,241,,,,,,,245,,266,299,266,266,,,68,266,68,,68,,199,,266,199,199,199,199,,,,,260,,,69,68,,266,,68,68,199,199,,,90,199,199,199,68,241,,68,
57391096,189,189,189,189,189,138,189,,,,120,120,,189,120,175,144,175,120,189,268,,,268,38,38,189,120,120,120,120,144,192,192,193,144,193,193,120,120,182,120,183,182,182,183,144,,189,120,,23,183,183,183,105,105,105,120,120,268,189,268,268,189,268,61,144,182,182,189,,,189,189,189,174,174,189,144,189,,,238,238,268,183,183,182,144,100,,182,,120,,,144,144,182,189,245,189,175,174,189,38,120,,202,268,268,144,,,,,110,120,120,120,144,182,,,,,,,,,,,77,77,,,,,,,38,110,,,,,,,,120,,120,,,73,,189,,,120,120,,,,120,,,,144,,,,,,,62,,182,178,182,182,,,189,182,189,,189,,120,,182,120,120,120,120,,,,,245,,,181,189,,182,,189,189,120,120,,,108,120,120,120,189,144,,189,
57391097,173,173,173,173,173,101,173,,,,196,196,,173,196,210,161,210,196,173,250,,,250,110,110,173,196,196,196,196,161,275,275,274,161,274,274,196,196,227,196,228,227,227,228,161,,173,196,,207,228,228,228,75,75,75,196,196,250,173,250,250,173,250,42,108,227,227,173,,,173,173,173,209,209,173,161,173,,,203,203,250,228,228,227,161,285,,227,,196,,,161,161,227,173,297,173,210,209,173,110,196,,255,250,250,161,,,,,255,196,196,196,161,227,,,,,,,,,,,197,197,,,,,,,110,255,,,,,,,,196,,196,,,207,,173,,,196,196,,,,196,,,,161,,,,,,,150,,227,224,227,227,,,173,227,173,,173,,196,,227,196,196,196,196,,,,,286,,,242,173,,227,,173,173,196,196,,,230,196,196,196,173,161,,173,
57391875,258,258,258,258,258,345,258,,,,285,285,,258,285,302,283,302,285,258,323,,,323,169,169,258,285,285,285,285,283,341,341,342,283,342,342,285,285,325,285,325,325,325,325,283,,258,285,,233,325,325,325,267,267,267,285,285,323,258,323,323,258,323,194,291,325,325,258,,,258,258,258,301,301,258,283,258,,,342,342,323,325,325,325,283,337,,325,,285,,,283,283,325,258,337,258,302,301,258,169,285,,311,323,323,283,,,,,279,285,285,285,283,325,,,,,,,,,,,267,267,,,,,,,169,279,,,,,,,,285,,285,,,267,,258,,,285,285,,,,285,,,,283,,,,,,,224,,325,317,325,325,,,258,325,258,,258,,285,,325,285,285,285,285,,,,,224,,,300,258,,325,,258,258,285,285,,,342,285,285,285,258,283,,258,
57392873,3,3,3,3,3,219,3,,,,77,77,,3,77,52,26,52,77,3,6,,,6,139,139,3,77,77,77,77,26,53,53,52,26,52,52,77,77,53,77,52,53,53,52,26,,3,77,,6,52,52,52,6,6,6,77,77,6,3,6,6,3,6,77,11,53,53,3,,,3,3,3,53,53,3,26,3,,,37,37,6,52,52,53,26,77,,53,,77,,,26,26,53,3,78,3,52,53,3,139,77,,7,6,6,26,,,,,277,77,77,77,26,53,,,,,,,,,,,158,158,,,,,,,139,277,,,,,,,,77,,77,,,6,,3,,,77,77,,,,77,,,,26,,,,,,,117,,53,68,53,53,,,3,53,3,,3,,77,,53,77,77,77,77,,,,,17,,,6,3,,53,,3,3,77,77,,,80,77,77,77,3,26,,3,
57393604,85,85,85,85,85,48,85,,,,116,116,,85,116,150,97,150,116,85,146,,,146,309,309,85,116,116,116,116,97,48,48,49,97,49,49,116,116,169,116,168,169,169,168,97,,85,116,,95,168,168,168,111,111,111,116,116,146,85,146,146,85,146,64,153,169,169,85,,,85,85,85,151,151,85,97,85,,,45,45,146,168,168,169,97,14,,169,,116,,,97,97,169,85,71,85,150,151,85,309,116,,149,146,146,97,,,,,73,116,116,116,97,169,,,,,,,,,,,48,48,,,,,,,309,73,,,,,,,,116,,116,,,152,,85,,,116,116,,,,116,,,,97,,,,,,,155,,169,188,169,169,,,85,169,85,,85,,116,,169,116,116,116,116,,,,,82,,,134,85,,169,,85,85,116,116,,,24,116,116,116,85,97,,85,
