molid,ABL1,ABL1_E255K,ABL1_H396P,ABL1_M351T,ABL1_Q252H,ABL1_T315I,ABL1_Y253F,AKT1,AKT2,AKT3,ALK,AMPKA1_A1B1G1,AMPKA2_A2B1G1,ARG,ARK5,Aurora.A,Aurora.B,Aurora.C,AXL,BLK,BMX,BRAF,BRAF_V599E,BRK,BRSK1,BRSK2,BTK,CAMK1D,CAMK2A,CAMK2D,CAMK4,CDK1_cyclinB,CDK2_cyclinA,CDK2_cyclinE,CDK3_cyclinE,CDK4_cyclinD,CDK5_p35,CDK6_cyclinD3,CHEK1,CHEK2,CK1a,CK1.g1,CK1.g2,CK1.g3,CK2,CLK2,CLK3,CRAF,CSK,DAPK1,DCAMKL2,DDR2,DYRK1A,DYRK1B,DYRK2,EGFR,EGFR_L858R,EGFR_L861Q,EGFR_T790M,EGFR_T790M.L858R,EPHA2,EPHA3,EPHA4,EPHB2,EPHB3,EPHB4,ERBB2,ERBB4,FER,FES,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FLT3_D835Y,FLT4,FMS,FYN,GRK6,GRK7,GSK3A,GSK3B,HCK,HIPK1,HIPK4,IGF1R,IKKA,IKKB,IKKE,INSR,IRAK4,IRR,ITK,JAK1,JAK2,JAK3,JNK2,KDR,KIT,KIT_D816V,KIT_T6701,KIT_V560G,LCK,LOK,LRRK2,LRRK2_G2019S,LTK,LYNA,LYNB,MAP4K2,MAP4K4,MAPK1,MAPK3,MAPKAPK2,MAPKAPK3,MARK1,MARK3,MARK4,MEK1,MELK,MER,MET,MINK,MKNK1,MNK2,MRCKA,MRCKB,MSK1,MSK2,MSSK1,MST1,MST2,MST4,MUSK,NEK1,NEK2,NEK6,NEK7,NEK9,P38alpha,P38beta,P38delta,P38gamma,p70s6K1,PAK1,PAK2,PAK3,PAK5,PAK6,PAR.1Balpha,PASK,PDGFRA,PDGFRA_D842V,PDGFRA_T674I,PDGFRA_V561D,PDGFRB,PDK1,PHKG1,PHKG2,PI3K.alpha,PI3K.delta,PI4K.beta,PIM1,PIM2,PIM3,PKA,PKC.alpha,PKC.beta1,PKC.beta2,PKC.eta,PKC.gamma,PKC.iota,PKC.theta,PLK1,PRAK,PRKD1,PRKD2,PRKD3,PRKG1,PRKG2,PRKX,PTK5,PYK2,RET,RET_V804L,RET_Y791F,ROCK1,ROCK2,RON,ROS,RSK1,RSK2,RSK3,RSK4,SGK1,SGK2,SGK3,SNF1LK2_QIK,SNF1LK_SIK,SPHK1,SPHK2,SRC,SRMS,SRPK1,SYK,TBK1,TEC,TIE2,TNK1,TNK2,TRKA,TRKB,TRKC,TSSK1,TSSK2,TTK,TXK,TYK2,TYRO3,YES,ZAP70
56681565,327,327,327,327,327,239,327,,,,,,,327,,343,,348,,327,93,130,130,126,342,342,,,,,,327,59,58,29,327,327,327,,,,,,,327,,,,,,,130,327,327,327,260,314,260,,,64,,92,92,,226,260,260,,,,,,,327,,348,343,,,327,,,267,267,285,327,327,,,,,,,,,,,,,,211,,348,348,327,116,,,,285,285,,,,,,,,,,,,327,327,,327,327,,,,,130,58,58,,130,,,,,337,221,314,327,,130,,,,,,,,,342,130,,,,,,,,,,,,221,,,,,,,,337,,,51,,,,,,,130,130,130,,,327,327,,,,,,,,327,226,,,344,,,,,35,126,,,130,,130,,,,35,,327,327,35
57390087,184,184,184,184,184,193,184,,,,,,,184,,229,,232,,184,290,81,81,283,242,242,,,,,,184,171,170,92,184,184,184,,,,,,,184,,,,,,,81,184,184,184,14,28,14,,,251,,205,205,,185,14,14,,,,,,,184,,232,229,,,184,,,133,133,249,184,184,,,,,,,,,,,,,,141,,232,232,184,277,,,,249,249,,,,,,,,,,,,184,184,,184,184,,,,,81,178,178,,81,,,,,199,116,133,184,,81,,,,,,,,,242,81,,,,,,,,,,,,116,,,,,,,,199,,,108,,,,,,,81,81,81,,,184,184,,,,,,,,184,185,,,230,,,,,289,147,,,81,,81,,,,289,,184,184,289
57391091,249,249,249,249,249,211,249,,,,,,,249,,196,,157,,249,334,91,91,340,247,247,,,,,,249,223,222,142,249,249,249,,,,,,,249,,,,,,,91,249,249,249,55,98,55,,,317,,217,217,,270,55,55,,,,,,,249,,157,196,,,249,,,275,275,312,249,249,,,,,,,,,,,,,,157,,157,157,249,281,,,,312,312,,,,,,,,,,,,249,249,,249,249,,,,,91,246,246,,91,,,,,204,198,141,249,,91,,,,,,,,,247,91,,,,,,,,,,,,198,,,,,,,,204,,,320,,,,,,,91,91,91,,,249,249,,,,,,,,249,270,,,195,,,,,323,161,,,91,,91,,,,323,,249,249,323
57391092,216,216,216,216,216,13,216,,,,,,,216,,263,,314,,216,319,4,4,248,111,111,,,,,,216,191,190,113,216,216,216,,,,,,,216,,,,,,,4,216,216,216,68,118,68,,,304,,13,13,,258,68,68,,,,,,,216,,314,263,,,216,,,271,271,286,216,216,,,,,,,,,,,,,,9,,314,314,216,125,,,,286,286,,,,,,,,,,,,216,216,,216,216,,,,,4,127,127,,4,,,,,64,195,187,216,,4,,,,,,,,,111,4,,,,,,,,,,,,195,,,,,,,,64,,,243,,,,,,,4,4,4,,,216,216,,,,,,,,216,258,,,264,,,,,264,9,,,4,,4,,,,264,,216,216,264
57391093,93,93,93,93,93,58,93,,,,,,,93,,94,,59,,93,211,19,19,230,115,115,,,,,,93,178,179,244,93,93,93,,,,,,,93,,,,,,,19,93,93,93,7,14,7,,,310,,58,58,,262,7,7,,,,,,,93,,59,94,,,93,,,162,162,162,93,93,,,,,,,,,,,,,,37,,59,59,93,137,,,,162,162,,,,,,,,,,,,93,93,,93,93,,,,,19,139,139,,19,,,,,70,107,200,93,,19,,,,,,,,,115,19,,,,,,,,,,,,107,,,,,,,,70,,,152,,,,,,,19,19,19,,,93,93,,,,,,,,93,262,,,93,,,,,269,39,,,19,,19,,,,269,,93,93,269
57391094,133,133,133,133,133,190,133,,,,,,,133,,58,,35,,133,250,79,79,310,192,192,,,,,,133,228,229,166,133,133,133,,,,,,,133,,,,,,,79,133,133,133,0,0,0,,,262,,202,202,,245,0,0,,,,,,,133,,35,58,,,133,,,226,226,206,133,133,,,,,,,,,,,,,,70,,35,35,133,237,,,,206,206,,,,,,,,,,,,133,133,,133,133,,,,,79,253,253,,79,,,,,146,98,184,133,,79,,,,,,,,,192,79,,,,,,,,,,,,98,,,,,,,,146,,,199,,,,,,,79,79,79,,,133,133,,,,,,,,133,245,,,57,,,,,203,145,,,79,,79,,,,203,,133,133,203
57391095,119,119,119,119,119,154,119,,,,,,,119,,108,,67,,119,241,61,61,289,180,180,,,,,,119,212,213,277,119,119,119,,,,,,,119,,,,,,,61,119,119,119,3,6,3,,,255,,160,160,,190,3,3,,,,,,,119,,67,108,,,119,,,204,204,194,119,119,,,,,,,,,,,,,,113,,67,67,119,285,,,,194,194,,,,,,,,,,,,119,119,,119,119,,,,,61,303,303,,61,,,,,209,94,176,119,,61,,,,,,,,,180,61,,,,,,,,,,,,94,,,,,,,,209,,,214,,,,,,,61,61,61,,,119,119,,,,,,,,119,190,,,107,,,,,304,115,,,61,,61,,,,304,,119,119,304
57391096,38,38,38,38,38,28,38,,,,,,,38,,69,,107,,38,109,9,9,140,72,72,,,,,,38,76,77,112,38,38,38,,,,,,,38,,,,,,,9,38,38,38,64,67,64,,,217,,28,28,,148,64,64,,,,,,,38,,107,69,,,38,,,74,74,72,38,38,,,,,,,,,,,,,,19,,107,107,38,130,,,,72,72,,,,,,,,,,,,38,38,,38,38,,,,,9,145,145,,9,,,,,73,230,179,38,,9,,,,,,,,,72,9,,,,,,,,,,,,230,,,,,,,,73,,,77,,,,,,,9,9,9,,,38,38,,,,,,,,38,148,,,70,,,,,174,19,,,9,,9,,,,174,,38,38,174
57391097,175,175,175,175,175,175,175,,,,,,,175,,221,,186,,175,261,73,73,331,133,133,,,,,,175,268,269,323,175,175,175,,,,,,,175,,,,,,,73,175,175,175,41,74,41,,,206,,187,187,,239,41,41,,,,,,,175,,186,221,,,175,,,111,111,248,175,175,,,,,,,,,,,,,,131,,186,186,175,157,,,,248,248,,,,,,,,,,,,175,175,,175,175,,,,,73,167,167,,73,,,,,85,241,241,175,,73,,,,,,,,,133,73,,,,,,,,,,,,241,,,,,,,,85,,,295,,,,,,,73,73,73,,,175,175,,,,,,,,175,239,,,222,,,,,143,133,,,73,,73,,,,143,,175,175,143
57391875,214,214,214,214,214,327,214,,,,,,,214,,222,,184,,214,284,319,319,210,189,189,,,,,,214,304,305,343,214,214,214,,,,,,,214,,,,,,,319,214,214,214,196,261,196,,,247,,282,282,,183,196,196,,,,,,,214,,184,222,,,214,,,294,294,245,214,214,,,,,,,,,,,,,,280,,184,184,214,208,,,,245,245,,,,,,,,,,,,214,214,,214,214,,,,,319,245,245,,319,,,,,141,303,327,214,,319,,,,,,,,,189,319,,,,,,,,,,,,303,,,,,,,,141,,,244,,,,,,,319,319,319,,,214,214,,,,,,,,214,183,,,221,,,,,293,226,,,319,,319,,,,293,,214,214,293
57392873,166,166,166,166,166,274,166,,,,,,,166,,178,,137,,166,65,152,152,47,89,89,,,,,,166,115,114,57,166,166,166,,,,,,,166,,,,,,,152,166,166,166,74,128,74,,,47,,69,69,,25,74,74,,,,,,,166,,137,178,,,166,,,41,41,47,166,166,,,,,,,,,,,,,,228,,137,137,166,101,,,,47,47,,,,,,,,,,,,166,166,,166,166,,,,,152,103,103,,152,,,,,51,213,55,166,,152,,,,,,,,,89,152,,,,,,,,,,,,213,,,,,,,,51,,,196,,,,,,,152,152,152,,,166,166,,,,,,,,166,25,,,177,,,,,49,243,,,152,,152,,,,49,,166,166,49
57393604,281,281,281,281,281,56,281,,,,,,,281,,182,,141,,281,152,208,208,131,299,299,,,,,,281,53,52,26,281,281,281,,,,,,,281,,,,,,,208,281,281,281,95,152,95,,,123,,168,168,,69,95,95,,,,,,,281,,141,182,,,281,,,33,33,111,281,281,,,,,,,,,,,,,,236,,141,141,281,315,,,,111,111,,,,,,,,,,,,281,281,,281,281,,,,,208,52,52,,208,,,,,253,83,156,281,,208,,,,,,,,,299,208,,,,,,,,,,,,83,,,,,,,,253,,,205,,,,,,,208,208,208,,,281,281,,,,,,,,281,69,,,181,,,,,166,301,,,208,,208,,,,166,,281,281,166
57394599,42,42,42,42,42,31,42,,,,,,,42,,77,,220,,42,121,10,10,207,76,76,,,,,,42,84,85,124,42,42,42,,,,,,,42,,,,,,,10,42,42,42,85,75,85,,,185,,31,31,,121,85,85,,,,,,,42,,220,77,,,42,,,21,21,80,42,42,,,,,,,,,,,,,,21,,220,220,42,204,,,,80,80,,,,,,,,,,,,42,42,,42,42,,,,,10,224,224,,10,,,,,222,214,107,42,,10,,,,,,,,,76,10,,,,,,,,,,,,214,,,,,,,,222,,,92,,,,,,,10,10,10,,,42,42,,,,,,,,42,121,,,78,,,,,211,21,,,10,,10,,,,211,,42,42,211
57394600,277,277,277,277,277,283,277,,,,,,,277,,228,,189,,277,336,164,164,112,320,320,,,,,,277,269,268,195,277,277,277,,,,,,,277,,,,,,,164,277,277,277,229,298,229,,,318,,292,292,,311,229,229,,,,,,,277,,189,228,,,277,,,321,321,328,277,277,,,,,,,,,,,,,,253,,189,189,277,104,,,,328,328,,,,,,,,,,,,277,277,,277,277,,,,,164,284,284,,164,,,,,288,111,208,277,,164,,,,,,,,,320,164,,,,,,,,,,,,111,,,,,,,,288,,,14,,,,,,,164,164,164,,,277,277,,,,,,,,277,311,,,227,,,,,275,112,,,164,,164,,,,275,,277,277,275
57394601,95,95,95,95,95,103,95,,,,,,,95,,68,,41,,95,214,36,36,322,148,148,,,,,,95,182,183,208,95,95,95,,,,,,,95,,,,,,,36,95,95,95,10,20,10,,,218,,97,97,,306,10,10,,,,,,,95,,41,68,,,95,,,164,164,164,95,95,,,,,,,,,,,,,,71,,41,41,95,263,,,,164,164,,,,,,,,,,,,95,95,,95,95,,,,,36,281,281,,36,,,,,181,108,202,95,,36,,,,,,,,,148,36,,,,,,,,,,,,108,,,,,,,,181,,,124,,,,,,,36,36,36,,,95,95,,,,,,,,95,306,,,67,,,,,154,73,,,36,,36,,,,154,,95,95,154
57394602,110,110,110,110,110,85,110,,,,,,,110,,62,,38,,110,229,30,30,280,47,47,,,,,,110,200,201,226,110,110,110,,,,,,,110,,,,,,,30,110,110,110,1,2,1,,,302,,82,82,,287,1,1,,,,,,,110,,38,62,,,110,,,188,188,180,110,110,,,,,,,,,,,,,,59,,38,38,110,51,,,,180,180,,,,,,,,,,,,110,110,,110,110,,,,,30,51,51,,30,,,,,25,84,158,110,,30,,,,,,,,,47,30,,,,,,,,,,,,84,,,,,,,,25,,,170,,,,,,,30,30,30,,,110,110,,,,,,,,110,287,,,61,,,,,259,61,,,30,,30,,,,259,,110,110,259
57395310,158,158,158,158,158,233,158,,,,,,,158,,124,,81,,158,280,183,183,198,214,214,,,,,,158,179,178,99,158,158,158,,,,,,,158,,,,,,,183,158,158,158,100,158,100,,,297,,313,313,,242,100,100,,,,,,,158,,81,124,,,158,,,250,250,234,158,158,,,,,,,,,,,,,,144,,81,81,158,192,,,,234,234,,,,,,,,,,,,158,158,,158,158,,,,,183,190,190,,183,,,,,210,306,287,158,,183,,,,,,,,,214,183,,,,,,,,,,,,306,,,,,,,,210,,,54,,,,,,,183,183,183,,,158,158,,,,,,,,158,242,,,123,,,,,279,206,,,183,,183,,,,279,,158,158,279
57395317,83,83,83,83,83,64,83,,,,,,,83,,131,,147,,83,190,21,21,264,101,101,,,,,,83,158,159,161,83,83,83,,,,,,,83,,,,,,,21,83,83,83,17,34,17,,,292,,64,64,,278,17,17,,,,,,,83,,147,131,,,83,,,146,146,148,83,83,,,,,,,,,,,,,,41,,147,147,83,115,,,,148,148,,,,,,,,,,,,83,83,,83,83,,,,,21,119,119,,21,,,,,59,82,154,83,,21,,,,,,,,,101,21,,,,,,,,,,,,82,,,,,,,,59,,,55,,,,,,,21,21,21,,,83,83,,,,,,,,83,278,,,132,,,,,246,43,,,21,,21,,,,246,,83,83,246
57396350,223,223,223,223,223,1,223,,,,,,,223,,271,,274,,223,288,0,0,302,153,153,,,,,,223,310,309,258,223,223,223,,,,,,,223,,,,,,,0,223,223,223,124,194,124,,,244,,1,1,,235,124,124,,,,,,,223,,274,271,,,223,,,241,241,294,223,223,,,,,,,,,,,,,,1,,274,274,223,183,,,,294,294,,,,,,,,,,,,223,223,,223,223,,,,,0,193,193,,0,,,,,102,156,262,223,,0,,,,,,,,,153,0,,,,,,,,,,,,156,,,,,,,,102,,,216,,,,,,,0,0,0,,,223,223,,,,,,,,223,235,,,272,,,,,183,1,,,0,,0,,,,183,,223,223,183
57396351,62,62,62,62,62,22,62,,,,,,,62,,103,,221,,62,160,7,7,106,108,108,,,,,,62,124,125,125,62,62,62,,,,,,,62,,,,,,,7,62,62,62,189,105,189,,,187,,22,22,,122,189,189,,,,,,,62,,221,103,,,62,,,112,112,114,62,62,,,,,,,,,,,,,,15,,221,221,62,100,,,,114,114,,,,,,,,,,,,62,62,,62,62,,,,,7,226,226,,7,,,,,131,215,147,62,,7,,,,,,,,,108,7,,,,,,,,,,,,215,,,,,,,,131,,,93,,,,,,,7,7,7,,,62,62,,,,,,,,62,122,,,104,,,,,212,15,,,7,,7,,,,212,,62,62,212
57396352,182,182,182,182,182,7,182,,,,,,,182,,126,,83,,182,195,2,2,130,121,121,,,,,,182,217,216,136,182,182,182,,,,,,,182,,,,,,,2,182,182,182,84,142,84,,,138,,7,7,,187,84,84,,,,,,,182,,83,126,,,182,,,173,173,251,182,182,,,,,,,,,,,,,,5,,83,83,182,120,,,,251,251,,,,,,,,,,,,182,182,,182,182,,,,,2,147,147,,2,,,,,74,90,149,182,,2,,,,,,,,,121,2,,,,,,,,,,,,90,,,,,,,,74,,,37,,,,,,,2,2,2,,,182,182,,,,,,,,182,187,,,125,,,,,86,5,,,2,,2,,,,86,,182,182,86
57396353,6,6,6,6,6,18,6,,,,,,,6,,13,,118,,6,19,127,127,41,12,12,,,,,,6,12,13,151,6,6,6,,,,,,,6,,,,,,,127,6,6,6,129,13,129,,,41,,60,60,,21,129,129,,,,,,,6,,118,13,,,6,,,12,12,12,6,6,,,,,,,,,,,,,,204,,118,118,6,219,,,,12,12,,,,,,,,,,,,6,6,,6,6,,,,,127,233,233,,127,,,,,129,314,115,6,,127,,,,,,,,,12,127,,,,,,,,,,,,314,,,,,,,,129,,,188,,,,,,,127,127,127,,,6,6,,,,,,,,6,21,,,12,,,,,242,209,,,127,,127,,,,242,,6,6,242
57398144,111,111,111,111,111,235,111,,,,,,,111,,148,,102,,111,197,111,111,142,141,141,,,,,,111,81,80,40,111,111,111,,,,,,,111,,,,,,,111,111,111,111,76,130,76,,,155,,207,207,,96,76,76,,,,,,,111,,102,148,,,111,,,190,190,149,111,111,,,,,,,,,,,,,,178,,102,102,111,132,,,,149,149,,,,,,,,,,,,111,111,,111,111,,,,,111,80,80,,111,,,,,90,119,218,111,,111,,,,,,,,,141,111,,,,,,,,,,,,119,,,,,,,,90,,,176,,,,,,,111,111,111,,,111,111,,,,,,,,111,96,,,147,,,,,239,138,,,111,,111,,,,239,,111,111,239
57398145,157,157,157,157,157,88,157,,,,,,,157,,198,,160,,157,277,31,31,329,212,212,,,,,,157,258,259,199,157,157,157,,,,,,,157,,,,,,,31,157,157,157,67,116,67,,,291,,85,85,,236,67,67,,,,,,,157,,160,198,,,157,,,248,248,232,157,157,,,,,,,,,,,,,,61,,160,160,157,307,,,,232,232,,,,,,,,,,,,157,157,,157,157,,,,,31,286,286,,31,,,,,238,234,111,157,,31,,,,,,,,,212,31,,,,,,,,,,,,234,,,,,,,,238,,,290,,,,,,,31,31,31,,,157,157,,,,,,,,157,236,,,197,,,,,326,63,,,31,,31,,,,326,,157,157,326
57398146,120,120,120,120,120,115,120,,,,,,,120,,173,,142,,120,122,42,42,99,181,181,,,,,,120,214,215,179,120,120,120,,,,,,,120,,,,,,,42,120,120,120,206,169,206,,,91,,112,112,,51,206,206,,,,,,,120,,142,173,,,120,,,206,206,91,120,120,,,,,,,,,,,,,,83,,142,142,120,221,,,,91,91,,,,,,,,,,,,120,120,,120,120,,,,,42,237,237,,42,,,,,132,196,95,120,,42,,,,,,,,,181,42,,,,,,,,,,,,196,,,,,,,,132,,,151,,,,,,,42,42,42,,,120,120,,,,,,,,120,51,,,174,,,,,262,85,,,42,,42,,,,262,,120,120,262
57398147,236,236,236,236,236,19,236,,,,,,,236,,289,,254,,236,275,6,6,267,109,109,,,,,,236,99,98,49,236,236,236,,,,,,,236,,,,,,,6,236,236,236,69,120,69,,,235,,19,19,,169,69,69,,,,,,,236,,254,289,,,236,,,159,159,233,236,236,,,,,,,,,,,,,,13,,254,254,236,123,,,,233,233,,,,,,,,,,,,236,236,,236,236,,,,,6,98,98,,6,,,,,63,295,219,236,,6,,,,,,,,,109,6,,,,,,,,,,,,295,,,,,,,,63,,,232,,,,,,,6,6,6,,,236,236,,,,,,,,236,169,,,288,,,,,204,13,,,6,,6,,,,204,,236,236,204
57398148,14,14,14,14,14,42,14,,,,,,,14,,29,,17,,14,43,136,136,294,28,28,,,,,,14,28,29,249,14,14,14,,,,,,,14,,,,,,,136,14,14,14,29,29,29,,,278,,271,271,,266,29,29,,,,,,,14,,17,29,,,14,,,28,28,28,14,14,,,,,,,,,,,,,,34,,17,17,14,49,,,,28,28,,,,,,,,,,,,14,14,,14,14,,,,,136,49,49,,136,,,,,24,138,197,14,,136,,,,,,,,,28,136,,,,,,,,,,,,138,,,,,,,,24,,,102,,,,,,,136,136,136,,,14,14,,,,,,,,14,266,,,28,,,,,225,223,,,136,,136,,,,225,,14,14,225
57398149,148,148,148,148,148,181,148,,,,,,,148,,188,,151,,148,150,75,75,165,75,75,,,,,,148,229,228,149,148,148,148,,,,,,,148,,,,,,,75,148,148,148,107,168,107,,,106,,149,149,,90,107,107,,,,,,,148,,151,188,,,148,,,19,19,141,148,148,,,,,,,,,,,,,,135,,151,151,148,77,,,,141,141,,,,,,,,,,,,148,148,,148,148,,,,,75,79,79,,75,,,,,39,96,180,148,,75,,,,,,,,,75,75,,,,,,,,,,,,96,,,,,,,,39,,,217,,,,,,,75,75,75,,,148,148,,,,,,,,148,90,,,187,,,,,62,137,,,75,,75,,,,62,,148,148,62
57398150,317,317,317,317,317,344,317,,,,,,,317,,339,,342,,317,149,330,330,129,329,329,,,,,,317,293,292,224,317,317,317,,,,,,,317,,,,,,,330,317,317,317,331,341,331,,,121,,165,165,,68,331,331,,,,,,,317,,342,339,,,317,,,335,335,109,317,317,,,,,,,,,,,,,,349,,342,342,317,302,,,,109,109,,,,,,,,,,,,317,317,,317,317,,,,,330,300,300,,330,,,,,300,326,259,317,,330,,,,,,,,,329,330,,,,,,,,,,,,326,,,,,,,,300,,,336,,,,,,,330,330,330,,,317,317,,,,,,,,317,68,,,338,,,,,260,324,,,330,,330,,,,260,,317,317,260
57398151,114,114,114,114,114,124,114,,,,,,,114,,48,,28,,114,235,46,46,226,174,174,,,,,,114,206,207,193,114,114,114,,,,,,,114,,,,,,,46,114,114,114,2,4,2,,,240,,124,124,,271,2,2,,,,,,,114,,28,48,,,114,,,196,196,186,114,114,,,,,,,,,,,,,,56,,28,28,114,234,,,,186,186,,,,,,,,,,,,114,114,,114,114,,,,,46,271,271,,46,,,,,168,87,164,114,,46,,,,,,,,,174,46,,,,,,,,,,,,87,,,,,,,,168,,,117,,,,,,,46,46,46,,,114,114,,,,,,,,114,271,,,47,,,,,179,91,,,46,,46,,,,179,,114,114,179
57398152,90,90,90,90,90,214,90,,,,,,,90,,82,,51,,90,205,93,93,304,140,140,,,,,,90,172,173,145,90,90,90,,,,,,,90,,,,,,,93,90,90,90,13,26,13,,,246,,223,223,,303,13,13,,,,,,,90,,51,82,,,90,,,156,156,158,90,90,,,,,,,,,,,,,,98,,51,51,90,217,,,,158,158,,,,,,,,,,,,90,90,,90,90,,,,,93,231,231,,93,,,,,126,69,136,90,,93,,,,,,,,,140,93,,,,,,,,,,,,69,,,,,,,,126,,,87,,,,,,,93,93,93,,,90,90,,,,,,,,90,303,,,81,,,,,184,165,,,93,,93,,,,184,,90,90,184
57398153,143,143,143,143,143,241,143,,,,,,,143,,130,,85,,143,254,113,113,233,151,151,,,,,,143,240,241,270,143,143,143,,,,,,,143,,,,,,,113,143,143,143,6,12,6,,,209,,249,249,,143,6,6,,,,,,,143,,85,130,,,143,,,77,77,211,143,143,,,,,,,,,,,,,,148,,85,85,143,181,,,,211,211,,,,,,,,,,,,143,143,,143,143,,,,,113,191,191,,113,,,,,101,117,216,143,,113,,,,,,,,,151,113,,,,,,,,,,,,117,,,,,,,,101,,,140,,,,,,,113,113,113,,,143,143,,,,,,,,143,143,,,129,,,,,328,191,,,113,,113,,,,328,,143,143,328
57398154,16,16,16,16,16,48,16,,,,,,,16,,33,,20,,16,49,62,62,244,32,32,,,,,,16,32,33,293,16,16,16,,,,,,,16,,,,,,,62,16,16,16,18,33,18,,,266,,163,163,,305,18,18,,,,,,,16,,20,33,,,16,,,32,32,32,16,16,,,,,,,,,,,,,,40,,20,20,16,91,,,,32,32,,,,,,,,,,,,16,16,,16,16,,,,,62,93,93,,62,,,,,46,101,190,16,,62,,,,,,,,,32,62,,,,,,,,,,,,101,,,,,,,,46,,,22,,,,,,,62,62,62,,,16,16,,,,,,,,16,305,,,32,,,,,209,117,,,62,,62,,,,209,,16,16,209
57398861,103,103,103,103,103,35,103,,,,,,,103,,157,,296,,103,173,102,102,153,162,162,,,,,,103,194,195,183,103,103,103,,,,,,,103,,,,,,,102,103,103,103,164,149,164,,,143,,195,195,,82,164,164,,,,,,,103,,296,157,,,103,,,125,125,125,103,103,,,,,,,,,,,,,,173,,296,296,103,205,,,,125,125,,,,,,,,,,,,103,103,,103,103,,,,,102,215,215,,102,,,,,116,189,199,103,,102,,,,,,,,,162,102,,,,,,,,,,,,189,,,,,,,,116,,,322,,,,,,,102,102,102,,,103,103,,,,,,,,103,82,,,158,,,,,93,177,,,102,,102,,,,93,,103,103,93
57398866,84,84,84,84,84,216,84,,,,,,,84,,133,,166,,84,32,187,187,21,136,136,,,,,,84,160,161,98,84,84,84,,,,,,,84,,,,,,,187,84,84,84,251,127,251,,,21,,30,30,,10,251,251,,,,,,,84,,166,133,,,84,,,148,148,21,84,84,,,,,,,,,,,,,,258,,166,166,84,142,,,,21,21,,,,,,,,,,,,84,84,,84,84,,,,,187,188,188,,187,,,,,211,124,226,84,,187,,,,,,,,,136,187,,,,,,,,,,,,124,,,,,,,,211,,,10,,,,,,,187,187,187,,,84,84,,,,,,,,84,10,,,134,,,,,110,150,,,187,,187,,,,110,,84,84,110
57398867,91,91,91,91,91,225,91,,,,,,,91,,143,,175,,91,35,247,247,23,142,142,,,,,,91,174,175,126,91,91,91,,,,,,,91,,,,,,,247,91,91,91,256,135,256,,,23,,33,33,,11,256,256,,,,,,,91,,175,143,,,91,,,158,158,23,91,91,,,,,,,,,,,,,,266,,175,175,91,154,,,,23,23,,,,,,,,,,,,91,91,,91,91,,,,,247,228,228,,247,,,,,279,175,274,91,,247,,,,,,,,,142,247,,,,,,,,,,,,175,,,,,,,,279,,,83,,,,,,,247,247,247,,,91,91,,,,,,,,91,11,,,144,,,,,219,164,,,247,,247,,,,219,,91,91,219
57399798,139,139,139,139,139,4,139,,,,,,,139,,189,,227,,139,245,1,1,182,91,91,,,,,,139,232,233,172,139,139,139,,,,,,,139,,,,,,,1,139,139,139,198,191,198,,,203,,4,4,,139,198,198,,,,,,,139,,227,189,,,139,,,183,183,203,139,139,,,,,,,,,,,,,,3,,227,227,139,105,,,,203,203,,,,,,,,,,,,139,139,,139,139,,,,,1,107,107,,1,,,,,53,141,167,139,,1,,,,,,,,,91,1,,,,,,,,,,,,141,,,,,,,,53,,,137,,,,,,,1,1,1,,,139,139,,,,,,,,139,139,,,190,,,,,165,3,,,1,,1,,,,165,,139,139,165
57399799,74,74,74,74,74,10,74,,,,,,,74,,119,,146,,74,176,3,3,116,118,118,,,,,,74,129,128,65,74,74,74,,,,,,,74,,,,,,,3,74,74,74,142,117,142,,,145,,10,10,,83,142,142,,,,,,,74,,146,119,,,74,,,85,85,127,74,74,,,,,,,,,,,,,,7,,146,146,74,108,,,,127,127,,,,,,,,,,,,74,74,,74,74,,,,,3,126,126,,3,,,,,82,190,117,74,,3,,,,,,,,,118,3,,,,,,,,,,,,190,,,,,,,,82,,,64,,,,,,,3,3,3,,,74,74,,,,,,,,74,83,,,120,,,,,170,7,,,3,,3,,,,170,,74,74,170
57399800,177,177,177,177,177,196,177,,,,,,,177,,50,,29,,177,292,83,83,326,236,236,,,,,,177,272,273,312,177,177,177,,,,,,,177,,,,,,,83,177,177,177,11,22,11,,,336,,211,211,,327,11,11,,,,,,,177,,29,50,,,177,,,264,264,252,177,177,,,,,,,,,,,,,,58,,29,29,177,275,,,,252,252,,,,,,,,,,,,177,177,,177,177,,,,,83,293,293,,83,,,,,198,66,130,177,,83,,,,,,,,,236,83,,,,,,,,,,,,66,,,,,,,,198,,,207,,,,,,,83,83,83,,,177,177,,,,,,,,177,327,,,49,,,,,306,149,,,83,,83,,,,306,,177,177,306
