molid,ABL1,ABL1_E255K,ABL1_H396P,ABL1_M351T,ABL1_Q252H,ABL1_T315I,ABL1_Y253F,AKT1,AKT2,AKT3,ALK,AMPKA1_A1B1G1,AMPKA2_A2B1G1,ARG,ARK5,Aurora.A,Aurora.B,Aurora.C,AXL,BLK,BMX,BRAF,BRAF_V599E,BRK,BRSK1,BRSK2,BTK,CAMK1D,CAMK2A,CAMK2D,CAMK4,CDK1_cyclinB,CDK2_cyclinA,CDK2_cyclinE,CDK3_cyclinE,CDK4_cyclinD,CDK5_p35,CDK6_cyclinD3,CHEK1,CHEK2,CK1a,CK1.g1,CK1.g2,CK1.g3,CK2,CLK2,CLK3,CRAF,CSK,DAPK1,DCAMKL2,DDR2,DYRK1A,DYRK1B,DYRK2,EGFR,EGFR_L858R,EGFR_L861Q,EGFR_T790M,EGFR_T790M.L858R,EPHA2,EPHA3,EPHA4,EPHB2,EPHB3,EPHB4,ERBB2,ERBB4,FER,FES,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FLT3_D835Y,FLT4,FMS,FYN,GRK6,GRK7,GSK3A,GSK3B,HCK,HIPK1,HIPK4,IGF1R,IKKA,IKKB,IKKE,INSR,IRAK4,IRR,ITK,JAK1,JAK2,JAK3,JNK2,KDR,KIT,KIT_D816V,KIT_T6701,KIT_V560G,LCK,LOK,LRRK2,LRRK2_G2019S,LTK,LYNA,LYNB,MAP4K2,MAP4K4,MAPK1,MAPK3,MAPKAPK2,MAPKAPK3,MARK1,MARK3,MARK4,MEK1,MELK,MER,MET,MINK,MKNK1,MNK2,MRCKA,MRCKB,MSK1,MSK2,MSSK1,MST1,MST2,MST4,MUSK,NEK1,NEK2,NEK6,NEK7,NEK9,P38alpha,P38beta,P38delta,P38gamma,p70s6K1,PAK1,PAK2,PAK3,PAK5,PAK6,PAR.1Balpha,PASK,PDGFRA,PDGFRA_D842V,PDGFRA_T674I,PDGFRA_V561D,PDGFRB,PDK1,PHKG1,PHKG2,PI3K.alpha,PI3K.delta,PI4K.beta,PIM1,PIM2,PIM3,PKA,PKC.alpha,PKC.beta1,PKC.beta2,PKC.eta,PKC.gamma,PKC.iota,PKC.theta,PLK1,PRAK,PRKD1,PRKD2,PRKD3,PRKG1,PRKG2,PRKX,PTK5,PYK2,RET,RET_V804L,RET_Y791F,ROCK1,ROCK2,RON,ROS,RSK1,RSK2,RSK3,RSK4,SGK1,SGK2,SGK3,SNF1LK2_QIK,SNF1LK_SIK,SPHK1,SPHK2,SRC,SRMS,SRPK1,SYK,TBK1,TEC,TIE2,TNK1,TNK2,TRKA,TRKB,TRKC,TSSK1,TSSK2,TTK,TXK,TYK2,TYRO3,YES,ZAP70
57392873,166,166,166,166,166,274,166,196,49,213,166,51,57,166,51,178,137,137,152,166,65,152,152,47,89,89,49,115,166,166,51,166,115,114,57,166,166,166,266,266,213,166,166,213,166,166,166,152,25,266,211,152,166,166,166,74,128,74,74,49,47,25,69,69,49,25,74,74,166,166,20,57,57,166,166,152,137,178,51,49,166,196,20,41,41,47,166,166,152,49,49,49,20,166,166,166,166,166,137,115,166,228,166,137,137,166,101,152,57,166,47,47,152,196,166,196,266,213,51,152,51,166,51,166,166,196,166,166,20,266,266,266,152,103,103,57,152,51,51,20,27,51,213,55,166,166,152,27,49,49,137,152,137,20,51,89,152,51,51,57,137,196,51,51,137,166,57,51,213,166,211,166,20,166,166,166,51,266,196,196,196,49,33,196,25,51,152,152,152,166,166,166,166,51,51,152,51,166,166,266,166,25,211,25,177,166,152,166,137,49,243,51,25,152,166,152,51,20,57,49,137,166,166,49
57393604,281,281,281,281,281,56,281,205,166,83,281,253,26,281,253,182,141,141,208,281,152,208,208,131,299,299,166,139,281,281,52,281,53,52,26,281,281,281,18,18,83,281,281,83,281,281,281,208,69,18,296,208,281,281,281,95,152,95,95,166,123,69,168,168,166,69,95,95,281,281,16,26,26,281,281,208,141,182,253,166,281,205,16,33,33,111,281,281,208,166,166,166,16,281,281,281,281,281,141,139,281,236,281,141,141,281,315,208,26,281,111,111,208,205,281,205,18,83,253,208,253,281,253,281,281,205,281,281,16,18,18,18,208,52,52,26,208,253,253,16,212,253,83,156,281,281,208,212,166,166,141,208,141,16,253,299,208,253,253,26,141,205,253,253,141,281,26,253,83,281,296,281,16,281,281,281,253,18,205,205,205,166,278,205,69,253,208,208,208,281,281,281,281,253,253,208,253,281,281,18,281,69,296,69,181,281,208,281,141,166,301,253,69,208,281,208,253,16,26,166,141,281,281,166
57394599,42,42,42,42,42,31,42,92,211,214,42,222,124,42,222,77,220,220,10,42,121,10,10,207,76,76,211,45,42,42,89,42,84,85,124,42,42,42,139,139,214,42,42,214,42,42,42,10,121,139,125,10,42,42,42,85,75,85,85,211,185,121,31,31,211,121,85,85,42,42,10,124,124,42,42,10,220,77,222,211,42,92,10,21,21,80,42,42,10,211,211,211,10,42,42,42,42,42,220,45,42,21,42,220,220,42,204,10,124,42,80,80,10,92,42,92,139,214,222,10,222,42,222,42,42,92,42,42,10,139,139,139,10,224,224,124,10,222,222,10,53,222,214,107,42,42,10,53,211,211,220,10,220,10,222,76,10,222,222,124,220,92,222,222,220,42,124,222,214,42,125,42,10,42,42,42,222,139,92,92,92,211,288,92,121,222,10,10,10,42,42,42,42,222,222,10,222,42,42,139,42,121,125,121,78,42,10,42,220,211,21,222,121,10,42,10,222,10,124,211,220,42,42,211
57394600,277,277,277,277,277,283,277,14,275,111,277,288,195,277,288,228,189,189,164,277,336,164,164,112,320,320,275,54,277,277,248,277,269,268,195,277,277,277,277,277,111,277,277,111,277,277,277,164,311,277,57,164,277,277,277,229,298,229,229,275,318,311,292,292,275,311,229,229,277,277,265,195,195,277,277,164,189,228,288,275,277,14,265,321,321,328,277,277,164,275,275,275,265,277,277,277,277,277,189,54,277,253,277,189,189,277,104,164,195,277,328,328,164,14,277,14,277,111,288,164,288,277,288,277,277,14,277,277,265,277,277,277,164,284,284,195,164,288,288,265,337,288,111,208,277,277,164,337,275,275,189,164,189,265,288,320,164,288,288,195,189,14,288,288,189,277,195,288,111,277,57,277,265,277,277,277,288,277,14,14,14,275,46,14,311,288,164,164,164,277,277,277,277,288,288,164,288,277,277,277,277,311,57,311,227,277,164,277,189,275,112,288,311,164,277,164,288,265,195,275,189,277,277,275
57394601,95,95,95,95,95,103,95,124,154,108,95,181,208,95,181,68,41,41,36,95,214,36,36,322,148,148,154,106,95,95,265,95,182,183,208,95,95,95,211,211,108,95,95,108,95,95,95,36,306,211,256,36,95,95,95,10,20,10,10,154,218,306,97,97,154,306,10,10,95,95,152,208,208,95,95,36,41,68,181,154,95,124,152,164,164,164,95,95,36,154,154,154,152,95,95,95,95,95,41,106,95,71,95,41,41,95,263,36,208,95,164,164,36,124,95,124,211,108,181,36,181,95,181,95,95,124,95,95,152,211,211,211,36,281,281,208,36,181,181,152,187,181,108,202,95,95,36,187,154,154,41,36,41,152,181,148,36,181,181,208,41,124,181,181,41,95,208,181,108,95,256,95,152,95,95,95,181,211,124,124,124,154,258,124,306,181,36,36,36,95,95,95,95,181,181,36,181,95,95,211,95,306,256,306,67,95,36,95,41,154,73,181,306,36,95,36,181,152,208,154,41,95,95,154
57394602,110,110,110,110,110,85,110,170,259,84,110,25,226,110,25,62,38,38,30,110,229,30,30,280,47,47,259,169,110,110,199,110,200,201,226,110,110,110,124,124,84,110,110,84,110,110,110,30,287,124,206,30,110,110,110,1,2,1,1,259,302,287,82,82,259,287,1,1,110,110,206,226,226,110,110,30,38,62,25,259,110,170,206,188,188,180,110,110,30,259,259,259,206,110,110,110,110,110,38,169,110,59,110,38,38,110,51,30,226,110,180,180,30,170,110,170,124,84,25,30,25,110,25,110,110,170,110,110,206,124,124,124,30,51,51,226,30,25,25,206,136,25,84,158,110,110,30,136,259,259,38,30,38,206,25,47,30,25,25,226,38,170,25,25,38,110,226,25,84,110,206,110,206,110,110,110,25,124,170,170,170,259,269,170,287,25,30,30,30,110,110,110,110,25,25,30,25,110,110,124,110,287,206,287,61,110,30,110,38,259,61,25,287,30,110,30,25,206,226,259,38,110,110,259
57395310,158,158,158,158,158,233,158,54,279,306,158,210,99,158,210,124,81,81,183,158,280,183,183,198,214,214,279,280,158,158,132,158,179,178,99,158,158,158,108,108,306,158,158,306,158,158,158,183,242,108,116,183,158,158,158,100,158,100,100,279,297,242,313,313,279,242,100,100,158,158,321,99,99,158,158,183,81,124,210,279,158,54,321,250,250,234,158,158,183,279,279,279,321,158,158,158,158,158,81,280,158,144,158,81,81,158,192,183,99,158,234,234,183,54,158,54,108,306,210,183,210,158,210,158,158,54,158,158,321,108,108,108,183,190,190,99,183,210,210,321,184,210,306,287,158,158,183,184,279,279,81,183,81,321,210,214,183,210,210,99,81,54,210,210,81,158,99,210,306,158,116,158,321,158,158,158,210,108,54,54,54,279,92,54,242,210,183,183,183,158,158,158,158,210,210,183,210,158,158,108,158,242,116,242,123,158,183,158,81,279,206,210,242,183,158,183,210,321,99,279,81,158,158,279
57395317,83,83,83,83,83,64,83,55,246,82,83,59,161,83,59,131,147,147,21,83,190,21,21,264,101,101,246,79,83,83,175,83,158,159,161,83,83,83,84,84,82,83,83,82,83,83,83,21,278,84,189,21,83,83,83,17,34,17,17,246,292,278,64,64,246,278,17,17,83,83,285,161,161,83,83,21,147,131,59,246,83,55,285,146,146,148,83,83,21,246,246,246,285,83,83,83,83,83,147,79,83,41,83,147,147,83,115,21,161,83,148,148,21,55,83,55,84,82,59,21,59,83,59,83,83,55,83,83,285,84,84,84,21,119,119,161,21,59,59,285,112,59,82,154,83,83,21,112,246,246,147,21,147,285,59,101,21,59,59,161,147,55,59,59,147,83,161,59,82,83,189,83,285,83,83,83,59,84,55,55,55,246,285,55,278,59,21,21,21,83,83,83,83,59,59,21,59,83,83,84,83,278,189,278,132,83,21,83,147,246,43,59,278,21,83,21,59,285,161,246,147,83,83,246
57396350,223,223,223,223,223,1,223,216,183,156,223,102,258,223,102,271,274,274,0,223,288,0,0,302,153,153,183,68,223,223,255,223,310,309,258,223,223,223,88,88,156,223,223,156,223,223,223,0,235,88,222,0,223,223,223,124,194,124,124,183,244,235,1,1,183,235,124,124,223,223,144,258,258,223,223,0,274,271,102,183,223,216,144,241,241,294,223,223,0,183,183,183,144,223,223,223,223,223,274,68,223,1,223,274,274,223,183,0,258,223,294,294,0,216,223,216,88,156,102,0,102,223,102,223,223,216,223,223,144,88,88,88,0,193,193,258,0,102,102,144,179,102,156,262,223,223,0,179,183,183,274,0,274,144,102,153,0,102,102,258,274,216,102,102,274,223,258,102,156,223,222,223,144,223,223,223,102,88,216,216,216,183,328,216,235,102,0,0,0,223,223,223,223,102,102,0,102,223,223,88,223,235,222,235,272,223,0,223,274,183,1,102,235,0,223,0,102,144,258,183,274,223,223,183
57396351,62,62,62,62,62,22,62,93,212,215,62,131,125,62,131,103,221,221,7,62,160,7,7,106,108,108,212,117,62,62,129,62,124,125,125,62,62,62,113,113,215,62,62,215,62,62,62,7,122,113,54,7,62,62,62,189,105,189,189,212,187,122,22,22,212,122,189,189,62,62,125,125,125,62,62,7,221,103,131,212,62,93,125,112,112,114,62,62,7,212,212,212,125,62,62,62,62,62,221,117,62,15,62,221,221,62,100,7,125,62,114,114,7,93,62,93,113,215,131,7,131,62,131,62,62,93,62,62,125,113,113,113,7,226,226,125,7,131,131,125,78,131,215,147,62,62,7,78,212,212,221,7,221,125,131,108,7,131,131,125,221,93,131,131,221,62,125,131,215,62,54,62,125,62,62,62,131,113,93,93,93,212,289,93,122,131,7,7,7,62,62,62,62,131,131,7,131,62,62,113,62,122,54,122,104,62,7,62,221,212,15,131,122,7,62,7,131,125,125,212,221,62,62,212
57396352,182,182,182,182,182,7,182,37,86,90,182,74,136,182,74,126,83,83,2,182,195,2,2,130,121,121,86,91,182,182,131,182,217,216,136,182,182,182,116,116,90,182,182,90,182,182,182,2,187,116,68,2,182,182,182,84,142,84,84,86,138,187,7,7,86,187,84,84,182,182,93,136,136,182,182,2,83,126,74,86,182,37,93,173,173,251,182,182,2,86,86,86,93,182,182,182,182,182,83,91,182,5,182,83,83,182,120,2,136,182,251,251,2,37,182,37,116,90,74,2,74,182,74,182,182,37,182,182,93,116,116,116,2,147,147,136,2,74,74,93,79,74,90,149,182,182,2,79,86,86,83,2,83,93,74,121,2,74,74,136,83,37,74,74,83,182,136,74,90,182,68,182,93,182,182,182,74,116,37,37,37,86,304,37,187,74,2,2,2,182,182,182,182,74,74,2,74,182,182,116,182,187,68,187,125,182,2,182,83,86,5,74,187,2,182,2,74,93,136,86,83,182,182,86
57396353,6,6,6,6,6,18,6,188,242,314,6,129,151,6,129,13,118,118,127,6,19,127,127,41,12,12,242,41,6,6,97,6,12,13,151,6,6,6,136,136,314,6,6,314,6,6,6,127,21,136,225,127,6,6,6,129,13,129,129,242,41,21,60,60,242,21,129,129,6,6,147,151,151,6,6,127,118,13,129,242,6,188,147,12,12,12,6,6,127,242,242,242,147,6,6,6,6,6,118,41,6,204,6,118,118,6,219,127,151,6,12,12,127,188,6,188,136,314,129,127,129,6,129,6,6,188,6,6,147,136,136,136,127,233,233,151,127,129,129,147,57,129,314,115,6,6,127,57,242,242,118,127,118,147,129,12,127,129,129,151,118,188,129,129,118,6,151,129,314,6,225,6,147,6,6,6,129,136,188,188,188,242,206,188,21,129,127,127,127,6,6,6,6,129,129,127,129,6,6,136,6,21,225,21,12,6,127,6,118,242,209,129,21,127,6,127,129,147,151,242,118,6,6,242
57398144,111,111,111,111,111,235,111,176,239,119,111,90,40,111,90,148,102,102,111,111,197,111,111,142,141,141,239,198,111,111,74,111,81,80,40,111,111,111,244,244,119,111,111,119,111,111,111,111,96,244,75,111,111,111,111,76,130,76,76,239,155,96,207,207,239,96,76,76,111,111,264,40,40,111,111,111,102,148,90,239,111,176,264,190,190,149,111,111,111,239,239,239,264,111,111,111,111,111,102,198,111,178,111,102,102,111,132,111,40,111,149,149,111,176,111,176,244,119,90,111,90,111,90,111,111,176,111,111,264,244,244,244,111,80,80,40,111,90,90,264,141,90,119,218,111,111,111,141,239,239,102,111,102,264,90,141,111,90,90,40,102,176,90,90,102,111,40,90,119,111,75,111,264,111,111,111,90,244,176,176,176,239,26,176,96,90,111,111,111,111,111,111,111,90,90,111,90,111,111,244,111,96,75,96,147,111,111,111,102,239,138,90,96,111,111,111,90,264,40,239,102,111,111,239
57398145,157,157,157,157,157,88,157,290,326,234,157,238,199,157,238,198,160,160,31,157,277,31,31,329,212,212,326,148,157,157,93,157,258,259,199,157,157,157,243,243,234,157,157,234,157,157,157,31,236,243,304,31,157,157,157,67,116,67,67,326,291,236,85,85,326,236,67,67,157,157,225,199,199,157,157,31,160,198,238,326,157,290,225,248,248,232,157,157,31,326,326,326,225,157,157,157,157,157,160,148,157,61,157,160,160,157,307,31,199,157,232,232,31,290,157,290,243,234,238,31,238,157,238,157,157,290,157,157,225,243,243,243,31,286,286,199,31,238,238,225,55,238,234,111,157,157,31,55,326,326,160,31,160,225,238,212,31,238,238,199,160,290,238,238,160,157,199,238,234,157,304,157,225,157,157,157,238,243,290,290,290,326,159,290,236,238,31,31,31,157,157,157,157,238,238,31,238,157,157,243,157,236,304,236,197,157,31,157,160,326,63,238,236,31,157,31,238,225,199,326,160,157,157,326
57398146,120,120,120,120,120,115,120,151,262,196,120,132,179,120,132,173,142,142,42,120,122,42,42,99,181,181,262,132,120,120,79,120,214,215,179,120,120,120,233,233,196,120,120,196,120,120,120,42,51,233,173,42,120,120,120,206,169,206,206,262,91,51,112,112,262,51,206,206,120,120,213,179,179,120,120,42,142,173,132,262,120,151,213,206,206,91,120,120,42,262,262,262,213,120,120,120,120,120,142,132,120,83,120,142,142,120,221,42,179,120,91,91,42,151,120,151,233,196,132,42,132,120,132,120,120,151,120,120,213,233,233,233,42,237,237,179,42,132,132,213,47,132,196,95,120,120,42,47,262,262,142,42,142,213,132,181,42,132,132,179,142,151,132,132,142,120,179,132,196,120,173,120,213,120,120,120,132,233,151,151,151,262,18,151,51,132,42,42,42,120,120,120,120,132,132,42,132,120,120,233,120,51,173,51,174,120,42,120,142,262,85,132,51,42,120,42,132,213,179,262,142,120,120,262
57398147,236,236,236,236,236,19,236,232,204,295,236,63,49,236,63,289,254,254,6,236,275,6,6,267,109,109,204,212,236,236,82,236,99,98,49,236,236,236,90,90,295,236,236,295,236,236,236,6,169,90,232,6,236,236,236,69,120,69,69,204,235,169,19,19,204,169,69,69,236,236,86,49,49,236,236,6,254,289,63,204,236,232,86,159,159,233,236,236,6,204,204,204,86,236,236,236,236,236,254,212,236,13,236,254,254,236,123,6,49,236,233,233,6,232,236,232,90,295,63,6,63,236,63,236,236,232,236,236,86,90,90,90,6,98,98,49,6,63,63,86,124,63,295,219,236,236,6,124,204,204,254,6,254,86,63,109,6,63,63,49,254,232,63,63,254,236,49,63,295,236,232,236,86,236,236,236,63,90,232,232,232,204,306,232,169,63,6,6,6,236,236,236,236,63,63,6,63,236,236,90,236,169,232,169,288,236,6,236,254,204,13,63,169,6,236,6,63,86,49,204,254,236,236,204
57398148,14,14,14,14,14,42,14,102,225,138,14,24,249,14,24,29,17,17,136,14,43,136,136,294,28,28,225,182,14,14,169,14,28,29,249,14,14,14,268,268,138,14,14,138,14,14,14,136,266,268,215,136,14,14,14,29,29,29,29,225,278,266,271,271,225,266,29,29,14,14,131,249,249,14,14,136,17,29,24,225,14,102,131,28,28,28,14,14,136,225,225,225,131,14,14,14,14,14,17,182,14,34,14,17,17,14,49,136,249,14,28,28,136,102,14,102,268,138,24,136,24,14,24,14,14,102,14,14,131,268,268,268,136,49,49,249,136,24,24,131,108,24,138,197,14,14,136,108,225,225,17,136,17,131,24,28,136,24,24,249,17,102,24,24,17,14,249,24,138,14,215,14,131,14,14,14,24,268,102,102,102,225,43,102,266,24,136,136,136,14,14,14,14,24,24,136,24,14,14,268,14,266,215,266,28,14,136,14,17,225,223,24,266,136,14,136,24,131,249,225,17,14,14,225
57398149,148,148,148,148,148,181,148,217,62,96,148,39,149,148,39,188,151,151,75,148,150,75,75,165,75,75,62,156,148,148,186,148,229,228,149,148,148,148,122,122,96,148,148,96,148,148,148,75,90,122,326,75,148,148,148,107,168,107,107,62,106,90,149,149,62,90,107,107,148,148,9,149,149,148,148,75,151,188,39,62,148,217,9,19,19,141,148,148,75,62,62,62,9,148,148,148,148,148,151,156,148,135,148,151,151,148,77,75,149,148,141,141,75,217,148,217,122,96,39,75,39,148,39,148,148,217,148,148,9,122,122,122,75,79,79,149,75,39,39,9,176,39,96,180,148,148,75,176,62,62,151,75,151,9,39,75,75,39,39,149,151,217,39,39,151,148,149,39,96,148,326,148,9,148,148,148,39,122,217,217,217,62,89,217,90,39,75,75,75,148,148,148,148,39,39,75,39,148,148,122,148,90,326,90,187,148,75,148,151,62,137,39,90,75,148,75,39,9,149,62,151,148,148,62
57398150,317,317,317,317,317,344,317,336,260,326,317,300,224,317,300,339,342,342,330,317,149,330,330,129,329,329,260,291,317,317,233,317,293,292,224,317,317,317,289,289,326,317,317,326,317,317,317,330,68,289,238,330,317,317,317,331,341,331,331,260,121,68,165,165,260,68,331,331,317,317,300,224,224,317,317,330,342,339,300,260,317,336,300,335,335,109,317,317,330,260,260,260,300,317,317,317,317,317,342,291,317,349,317,342,342,317,302,330,224,317,109,109,330,336,317,336,289,326,300,330,300,317,300,317,317,336,317,317,300,289,289,289,330,300,300,224,330,300,300,300,158,300,326,259,317,317,330,158,260,260,342,330,342,300,300,329,330,300,300,224,342,336,300,300,342,317,224,300,326,317,238,317,300,317,317,317,300,289,336,336,336,260,12,336,68,300,330,330,330,317,317,317,317,300,300,330,300,317,317,289,317,68,238,68,338,317,330,317,342,260,324,300,68,330,317,330,300,300,224,260,342,317,317,260
57398151,114,114,114,114,114,124,114,117,179,87,114,168,193,114,168,48,28,28,46,114,235,46,46,226,174,174,179,145,114,114,211,114,206,207,193,114,114,114,159,159,87,114,114,87,114,114,114,46,271,159,146,46,114,114,114,2,4,2,2,179,240,271,124,124,179,271,2,2,114,114,224,193,193,114,114,46,28,48,168,179,114,117,224,196,196,186,114,114,46,179,179,179,224,114,114,114,114,114,28,145,114,56,114,28,28,114,234,46,193,114,186,186,46,117,114,117,159,87,168,46,168,114,168,114,114,117,114,114,224,159,159,159,46,271,271,193,46,168,168,224,144,168,87,164,114,114,46,144,179,179,28,46,28,224,168,174,46,168,168,193,28,117,168,168,28,114,193,168,87,114,146,114,224,114,114,114,168,159,117,117,117,179,240,117,271,168,46,46,46,114,114,114,114,168,168,46,168,114,114,159,114,271,146,271,47,114,46,114,28,179,91,168,271,46,114,46,168,224,193,179,28,114,114,179
57398152,90,90,90,90,90,214,90,87,184,69,90,126,145,90,126,82,51,51,93,90,205,93,93,304,140,140,184,149,90,90,178,90,172,173,145,90,90,90,201,201,69,90,90,69,90,90,90,93,303,201,223,93,90,90,90,13,26,13,13,184,246,303,223,223,184,303,13,13,90,90,186,145,145,90,90,93,51,82,126,184,90,87,186,156,156,158,90,90,93,184,184,184,186,90,90,90,90,90,51,149,90,98,90,51,51,90,217,93,145,90,158,158,93,87,90,87,201,69,126,93,126,90,126,90,90,87,90,90,186,201,201,201,93,231,231,145,93,126,126,186,180,126,69,136,90,90,93,180,184,184,51,93,51,186,126,140,93,126,126,145,51,87,126,126,51,90,145,126,69,90,223,90,186,90,90,90,126,201,87,87,87,184,242,87,303,126,93,93,93,90,90,90,90,126,126,93,126,90,90,201,90,303,223,303,81,90,93,90,51,184,165,126,303,93,90,93,126,186,145,184,51,90,90,184
57398153,143,143,143,143,143,241,143,140,328,117,143,101,270,143,101,130,85,85,113,143,254,113,113,233,151,151,328,83,143,143,277,143,240,241,270,143,143,143,150,150,117,143,143,117,143,143,143,113,143,150,283,113,143,143,143,6,12,6,6,328,209,143,249,249,328,143,6,6,143,143,39,270,270,143,143,113,85,130,101,328,143,140,39,77,77,211,143,143,113,328,328,328,39,143,143,143,143,143,85,83,143,148,143,85,85,143,181,113,270,143,211,211,113,140,143,140,150,117,101,113,101,143,101,143,143,140,143,143,39,150,150,150,113,191,191,270,113,101,101,39,205,101,117,216,143,143,113,205,328,328,85,113,85,39,101,151,113,101,101,270,85,140,101,101,85,143,270,101,117,143,283,143,39,143,143,143,101,150,140,140,140,328,257,140,143,101,113,113,113,143,143,143,143,101,101,113,101,143,143,150,143,143,283,143,129,143,113,143,85,328,191,101,143,113,143,113,101,39,270,328,85,143,143,328
57398154,16,16,16,16,16,48,16,22,209,101,16,46,293,16,46,33,20,20,62,16,49,62,62,244,32,32,209,228,16,16,309,16,32,33,293,16,16,16,221,221,101,16,16,101,16,16,16,62,305,221,163,62,16,16,16,18,33,18,18,209,266,305,163,163,209,305,18,18,16,16,201,293,293,16,16,62,20,33,46,209,16,22,201,32,32,32,16,16,62,209,209,209,201,16,16,16,16,16,20,228,16,40,16,20,20,16,91,62,293,16,32,32,62,22,16,22,221,101,46,62,46,16,46,16,16,22,16,16,201,221,221,221,62,93,93,293,62,46,46,201,243,46,101,190,16,16,62,243,209,209,20,62,20,201,46,32,62,46,46,293,20,22,46,46,20,16,293,46,101,16,163,16,201,16,16,16,46,221,22,22,22,209,247,22,305,46,62,62,62,16,16,16,16,46,46,62,46,16,16,221,16,305,163,305,32,16,62,16,20,209,117,46,305,62,16,62,46,201,293,209,20,16,16,209
57398861,103,103,103,103,103,35,103,322,93,189,103,116,183,103,116,157,296,296,102,103,173,102,102,153,162,162,93,52,103,103,171,103,194,195,183,103,103,103,11,11,189,103,103,189,103,103,103,102,82,11,308,102,103,103,103,164,149,164,164,93,143,82,195,195,93,82,164,164,103,103,68,183,183,103,103,102,296,157,116,93,103,322,68,125,125,125,103,103,102,93,93,93,68,103,103,103,103,103,296,52,103,173,103,296,296,103,205,102,183,103,125,125,102,322,103,322,11,189,116,102,116,103,116,103,103,322,103,103,68,11,11,11,102,215,215,183,102,116,116,68,109,116,189,199,103,103,102,109,93,93,296,102,296,68,116,162,102,116,116,183,296,322,116,116,296,103,183,116,189,103,308,103,68,103,103,103,116,11,322,322,322,93,195,322,82,116,102,102,102,103,103,103,103,116,116,102,116,103,103,11,103,82,308,82,158,103,102,103,296,93,177,116,82,102,103,102,116,68,183,93,296,103,103,93
57398866,84,84,84,84,84,216,84,10,110,124,84,211,98,84,211,133,166,166,187,84,32,187,187,21,136,136,110,112,84,84,130,84,160,161,98,84,84,84,296,296,124,84,84,124,84,84,84,187,10,296,82,187,84,84,84,251,127,251,251,110,21,10,30,30,110,10,251,251,84,84,309,98,98,84,84,187,166,133,211,110,84,10,309,148,148,21,84,84,187,110,110,110,309,84,84,84,84,84,166,112,84,258,84,166,166,84,142,187,98,84,21,21,187,10,84,10,296,124,211,187,211,84,211,84,84,10,84,84,309,296,296,296,187,188,188,98,187,211,211,309,194,211,124,226,84,84,187,194,110,110,166,187,166,309,211,136,187,211,211,98,166,10,211,211,166,84,98,211,124,84,82,84,309,84,84,84,211,296,10,10,10,110,30,10,10,211,187,187,187,84,84,84,84,211,211,187,211,84,84,296,84,10,82,10,134,84,187,84,166,110,150,211,10,187,84,187,211,309,98,110,166,84,84,110
57398867,91,91,91,91,91,225,91,83,219,175,91,279,126,91,279,143,175,175,247,91,35,247,247,23,142,142,219,122,91,91,160,91,174,175,126,91,91,91,303,303,175,91,91,175,91,91,91,247,11,303,89,247,91,91,91,256,135,256,256,219,23,11,33,33,219,11,256,256,91,91,337,126,126,91,91,247,175,143,279,219,91,83,337,158,158,23,91,91,247,219,219,219,337,91,91,91,91,91,175,122,91,266,91,175,175,91,154,247,126,91,23,23,247,83,91,83,303,175,279,247,279,91,279,91,91,83,91,91,337,303,303,303,247,228,228,126,247,279,279,337,206,279,175,274,91,91,247,206,219,219,175,247,175,337,279,142,247,279,279,126,175,83,279,279,175,91,126,279,175,91,89,91,337,91,91,91,279,303,83,83,83,219,37,83,11,279,247,247,247,91,91,91,91,279,279,247,279,91,91,303,91,11,89,11,144,91,247,91,175,219,164,279,11,247,91,247,279,337,126,219,175,91,91,219
57399798,139,139,139,139,139,4,139,137,165,141,139,53,172,139,53,189,227,227,1,139,245,1,1,182,91,91,165,85,139,139,145,139,232,233,172,139,139,139,54,54,141,139,139,141,139,139,139,1,139,54,103,1,139,139,139,198,191,198,198,165,203,139,4,4,165,139,198,198,139,139,100,172,172,139,139,1,227,189,53,165,139,137,100,183,183,203,139,139,1,165,165,165,100,139,139,139,139,139,227,85,139,3,139,227,227,139,105,1,172,139,203,203,1,137,139,137,54,141,53,1,53,139,53,139,139,137,139,139,100,54,54,54,1,107,107,172,1,53,53,100,89,53,141,167,139,139,1,89,165,165,227,1,227,100,53,91,1,53,53,172,227,137,53,53,227,139,172,53,141,139,103,139,100,139,139,139,53,54,137,137,137,165,280,137,139,53,1,1,1,139,139,139,139,53,53,1,53,139,139,54,139,139,103,139,190,139,1,139,227,165,3,53,139,1,139,1,53,100,172,165,227,139,139,165
